2019-06-17 21:24:41.414 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.414 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.414 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.415 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.415 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.416 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.416 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.416 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.416 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.416 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.416 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.416 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.429 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.429 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.429 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.429 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.429 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.429 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.429 [main] DEBUG by.training.epam.task2tree.component.Composite - Object was successfully added!
2019-06-17 21:24:41.430 [main] DEBUG by.training.epam.task2tree.parser.TextParser - Parsing was successful
2019-06-17 21:24:41.443 [main] DEBUG by.training.epam.task2tree.comparator.SortParagraphBySentences - Sort was successful!
2019-06-17 21:24:41.448 [main] DEBUG by.training.epam.task2tree.comparator.SortLexemeByLength - Sort was successful!
2019-06-17 21:24:41.449 [main] DEBUG by.training.epam.task2tree.comparator.SortLexemeByLength - Sort was successful!
2019-06-17 21:24:41.449 [main] DEBUG by.training.epam.task2tree.comparator.SortLexemeByLength - Sort was successful!
2019-06-17 21:24:41.449 [main] DEBUG by.training.epam.task2tree.comparator.SortLexemeByLength - Sort was successful!
2019-06-17 21:24:41.451 [main] DEBUG by.training.epam.task2tree.comparator.SortLexemeByLength - Sort was successful!
2019-06-17 21:24:41.451 [main] DEBUG by.training.epam.task2tree.comparator.SortLexemeByLength - Sort was successful!
2019-06-17 21:24:41.453 [main] DEBUG by.training.epam.task2tree.comparator.SortSentencesBySign - Sort was successful!
2019-06-17 21:24:41.454 [main] DEBUG by.training.epam.task2tree.comparator.SortSentencesBySign - Sort was successful!
2019-06-17 21:24:41.454 [main] DEBUG by.training.epam.task2tree.comparator.SortSentencesBySign - Sort was successful!
2019-06-17 21:24:41.455 [main] DEBUG by.training.epam.task2tree.comparator.SortSentencesBySign - Sort was successful!
